mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logistic__C,param_logistic__penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.30448911190032957,0.37930656568492727,0.016101789474487305,0.010830182719384978,0.001,l2,"{'logistic__C': 0.001, 'logistic__penalty': 'l2'}",0.87,0.87,0.87,0.87,0.87,0.8701243034719246,0.8701243034719246,0.8699814259179883,0.8699814259179883,0.8699814259179883,0.8700192884697813,5.311990697249205e-05,1
0.24911112785339357,0.03641053906715444,0.012705159187316895,0.00994970063790833,0.01,l2,"{'logistic__C': 0.01, 'logistic__penalty': 'l2'}",0.87,0.87,0.87,0.87,0.87,0.8701243034719246,0.8701243034719246,0.8699814259179883,0.8699814259179883,0.8699814259179883,0.8700192884697813,5.311990697249205e-05,1
0.5356075286865234,0.08770808394907438,0.008701634407043458,0.0006416644228446291,0.1,l2,"{'logistic__C': 0.1, 'logistic__penalty': 'l2'}",0.87,0.87,0.87,0.87,0.87,0.8701243034719246,0.8701243034719246,0.8699814259179883,0.8699814259179883,0.8699814259179883,0.8700192884697813,5.311990697249205e-05,1
1.1656090021133423,0.0660458405756662,0.008090496063232422,0.001038257058674639,1.0,l2,"{'logistic__C': 1.0, 'logistic__penalty': 'l2'}",0.87,0.87,0.87,0.87,0.87,0.8701243034719246,0.8701243034719246,0.8699814259179883,0.8699814259179883,0.8699814259179883,0.8700192884697813,5.311990697249205e-05,1
1.8843377828598022,0.32469272865251353,0.008102011680603028,0.00103760694779459,10.0,l2,"{'logistic__C': 10.0, 'logistic__penalty': 'l2'}",0.87,0.87,0.87,0.87,0.87,0.8701243034719246,0.8701243034719246,0.8699814259179883,0.8699814259179883,0.8699814259179883,0.8700192884697813,5.311990697249205e-05,1
1.870487093925476,0.19454083916625917,0.007305145263671875,0.0007863535657516972,100.0,l2,"{'logistic__C': 100.0, 'logistic__penalty': 'l2'}",0.87,0.87,0.87,0.87,0.87,0.8701243034719246,0.8701243034719246,0.8699814259179883,0.8699814259179883,0.8699814259179883,0.8700192884697813,5.311990697249205e-05,1
2.202859711647034,0.32057731166102266,0.007903838157653808,0.001219533011395943,1000.0,l2,"{'logistic__C': 1000.0, 'logistic__penalty': 'l2'}",0.87,0.87,0.87,0.87,0.87,0.8701243034719246,0.8701243034719246,0.8699814259179883,0.8699814259179883,0.8699814259179883,0.8700192884697813,5.311990697249205e-05,1
