mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.22870783805847167,0.09408575443779149,0.011096620559692382,0.00813011273475331,0.001,l1,"{'C': 0.001, 'penalty': 'l1'}",0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715622537913579,9.174780070619892e-06,1
0.1904059648513794,0.05172175522200047,0.008193111419677735,0.0014757357225336845,0.001,l2,"{'C': 0.001, 'penalty': 'l2'}",0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715622537913579,9.174780070619892e-06,1
0.2238985061645508,0.028321622582078487,0.00809323787689209,0.001045608300061935,0.01,l1,"{'C': 0.01, 'penalty': 'l1'}",0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715622537913579,9.174780070619892e-06,1
0.18355021476745606,0.01772585168672221,0.008401751518249512,0.001281831530965576,0.01,l2,"{'C': 0.01, 'penalty': 'l2'}",0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715622537913579,9.174780070619892e-06,1
0.8381436109542847,0.16646085096516378,0.007377481460571289,0.00101878807157413,0.1,l1,"{'C': 0.1, 'penalty': 'l1'}",0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715622537913579,9.174780070619892e-06,1
0.22256841659545898,0.015806427907838514,0.008200550079345703,0.0014706860640312442,0.1,l2,"{'C': 0.1, 'penalty': 'l2'}",0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715622537913579,9.174780070619892e-06,1
3.6242437601089477,2.1841387424146106,0.007279253005981446,0.0013515467533376634,1.0,l1,"{'C': 1.0, 'penalty': 'l1'}",0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715622537913579,9.174780070619892e-06,1
0.26602420806884763,0.012947490200014256,0.008084678649902343,0.0013092574528847506,1.0,l2,"{'C': 1.0, 'penalty': 'l2'}",0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715622537913579,9.174780070619892e-06,1
2.5699023723602297,0.8773085082773495,0.007577705383300781,0.0011967130907441972,10.0,l1,"{'C': 10.0, 'penalty': 'l1'}",0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715622537913579,9.174780070619892e-06,1
0.34835927486419677,0.02283485524575996,0.00808413028717041,0.0013865010294439159,10.0,l2,"{'C': 10.0, 'penalty': 'l2'}",0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715622537913579,9.174780070619892e-06,1
0.14362494945526122,0.008913834643680816,0.00820162296295166,0.0011698607548234756,100.0,l1,"{'C': 100.0, 'penalty': 'l1'}",0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715622537913579,9.174780070619892e-06,1
0.4576850891113281,0.050752825186803546,0.007975888252258301,0.0017247796577314263,100.0,l2,"{'C': 100.0, 'penalty': 'l2'}",0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715622537913579,9.174780070619892e-06,1
0.1447984218597412,0.005230969092603592,0.00790095329284668,0.0012222367855989902,1000.0,l1,"{'C': 1000.0, 'penalty': 'l1'}",0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715622537913579,9.174780070619892e-06,1
0.5496062994003296,0.08009453880975564,0.008185839653015137,0.0014557092257739448,1000.0,l2,"{'C': 1000.0, 'penalty': 'l2'}",0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715714285714286,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715530790112873,0.8715622537913579,9.174780070619892e-06,1
