mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.19177594184875488,0.03511980091861569,0.009601998329162597,0.0023325722841503445,0.001,l1,"{'C': 0.001, 'penalty': 'l1'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.871410201457351,0.871410201457351,0.871410201457351,0.871410201457351,0.8715530790112873,0.8714336741983549,4.073276191185211e-05,1
0.18720073699951173,0.04509450891774599,0.009598827362060547,0.0023758209431503194,0.001,l2,"{'C': 0.001, 'penalty': 'l2'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.871410201457351,0.871410201457351,0.871410201457351,0.871410201457351,0.8715530790112873,0.8714336741983549,4.073276191185211e-05,1
0.21547155380249022,0.023366136439311236,0.008100342750549317,0.0010445057872158845,0.01,l1,"{'C': 0.01, 'penalty': 'l1'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.871410201457351,0.871410201457351,0.871410201457351,0.871410201457351,0.8715530790112873,0.8714336741983549,4.073276191185211e-05,1
0.22525036334991455,0.0684513113546807,0.008897519111633301,0.0019225589672117731,0.01,l2,"{'C': 0.01, 'penalty': 'l2'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.871410201457351,0.871410201457351,0.871410201457351,0.871410201457351,0.8715530790112873,0.8714336741983549,4.073276191185211e-05,1
0.7787030458450317,0.2285543821464887,0.008388566970825195,0.0012850383556593018,0.1,l1,"{'C': 0.1, 'penalty': 'l1'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.871410201457351,0.871410201457351,0.871410201457351,0.871410201457351,0.8715530790112873,0.8714336741983549,4.073276191185211e-05,1
0.21530587673187257,0.01076167846431691,0.009997367858886719,0.004959246388166424,0.1,l2,"{'C': 0.1, 'penalty': 'l2'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.871410201457351,0.871410201457351,0.871410201457351,0.871410201457351,0.8715530790112873,0.8714336741983549,4.073276191185211e-05,1
6.636640858650208,4.571308452825105,0.011251616477966308,0.0034270813817844346,1.0,l1,"{'C': 1.0, 'penalty': 'l1'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.871410201457351,0.871410201457351,0.871410201457351,0.871410201457351,0.8715530790112873,0.8714336741983549,4.073276191185211e-05,1
0.3684343099594116,0.05081279908736575,0.014290809631347656,0.003699422991633253,1.0,l2,"{'C': 1.0, 'penalty': 'l2'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.871410201457351,0.871410201457351,0.871410201457351,0.871410201457351,0.8715530790112873,0.8714336741983549,4.073276191185211e-05,1
2.555363178253174,1.508849843304868,0.014473605155944824,0.002002431684835877,10.0,l1,"{'C': 10.0, 'penalty': 'l1'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.871410201457351,0.871410201457351,0.871410201457351,0.871410201457351,0.8715530790112873,0.8714336741983549,4.073276191185211e-05,1
0.5470244646072387,0.03803009162975039,0.015204858779907227,0.002250333945590044,10.0,l2,"{'C': 10.0, 'penalty': 'l2'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.871410201457351,0.871410201457351,0.871410201457351,0.871410201457351,0.8715530790112873,0.8714336741983549,4.073276191185211e-05,1
0.16514129638671876,0.009468279096496517,0.008280229568481446,0.0014389618065999072,100.0,l1,"{'C': 100.0, 'penalty': 'l1'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.871410201457351,0.871410201457351,0.871410201457351,0.871410201457351,0.8715530790112873,0.8714336741983549,4.073276191185211e-05,1
0.678007984161377,0.09284438217554518,0.014430880546569824,0.000909001318623593,100.0,l2,"{'C': 100.0, 'penalty': 'l2'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.871410201457351,0.871410201457351,0.871410201457351,0.871410201457351,0.8715530790112873,0.8714336741983549,4.073276191185211e-05,1
0.1653198480606079,0.01535823920123824,0.008448004722595215,0.001285332366023612,1000.0,l1,"{'C': 1000.0, 'penalty': 'l1'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.871410201457351,0.871410201457351,0.871410201457351,0.871410201457351,0.8715530790112873,0.8714336741983549,4.073276191185211e-05,1
0.9316884756088257,0.14000748132460727,0.015343928337097168,0.002111289765551209,1000.0,l2,"{'C': 1000.0, 'penalty': 'l2'}",0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.8714285714285714,0.871410201457351,0.871410201457351,0.871410201457351,0.871410201457351,0.8715530790112873,0.8714336741983549,4.073276191185211e-05,1
